Date,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
9/13/16,0.9900990110313866,1.0011877956604122e-09,0.9900990109803031,1.0779044906773717e-09,0.9900990109057616,1.1726813079753216e-09,0.9900990108001304,1.292079906935237e-09,0.9900990106523082,1.4458877632001831e-09,0.9900990104454975,1.6492292409127618e-09,0.9900990101530791,1.9264780342309547e-09,0.990099009730512,2.3189226533701626e-09,0.9900990090984073,2.9006990791196157e-09,0.9900990081052142,3.8134955090338925e-09,0.9900990064477029,5.3377946497266105e-09,0.9900990036482283,7.880628880871576e-09,0.990099003885628,6.886526585862597e-09,0.03950825961120575,0.9412712333762386,0.03950726423569904,0.9412722187489346,0.0395072634028145,0.9412722195720127,0.039507520574490446,0.9412719680633854,0.0395073336099732,0.9412721529447079,0.03950726333668645,0.9412722196374929,0.03950726333247377,0.9412722196420948
9/14/16,0.990099010694021,1.4034917997329876e-09,0.9900990107762289,1.3177288511263514e-09,0.9900990108443027,1.2435433617823994e-09,0.9900990109005433,1.1788916247904242e-09,0.9900990109467904,1.1221590034041122e-09,0.9900990109845352,1.0720561304803794e-09,0.9900990110149978,1.0275433024252166e-09,0.9900990110391882,9.87774649045912e-10,0.9900990110579481,9.520563794512626e-10,0.9900990110721954,9.19865174916693e-10,0.9900990110846066,8.911473030674522e-10,0.9900990110935146,8.649333963062958e-10,0.9900990110993363,8.409017684508297e-10,0.9900990111024308,8.187800937016563e-10,0.9900990111031112,7.983366604141219e-10,0.9900990111016506,7.793733827588521e-10,0.9900990110982889,7.61720176569047e-10,0.9900990110932378,7.452304022487901e-10,0.9900990110866846,7.297771489215311e-10,0.9900990110787953,7.152501862832942e-10
9/15/16,0.03950731226488236,0.9412721749603035,0.03950726332920071,0.9412722196465549,0.03950726332879031,0.9412722196474117,0.039507263329634626,0.9412722196464762,0.03950726332907039,0.9412722196471044,0.03950726332952484,0.9412722196462423,0.039507263353949496,0.941272219621813,0.039507263365555184,0.9412722196106473,0.039507263340645096,0.9412722196336561,0.03950726334376161,0.9412722196307792,0.03950726334705183,0.9412722196278148,0.03950726335049844,0.94127221962476,0.03950726335400668,0.9412722196217105,0.039507263357477146,0.9412722196187628,0.0395072633607758,0.9412722196160376,0.03950726336373197,0.9412722196136902,0.039507263366109345,0.9412722196119214,0.03950726336763115,0.9412722196109519,0.039507263367945786,0.9412722196110714,0.03950726336664931,0.9412722196125752
9/16/16,0.03950728258591241,0.9412722005943155,0.9900990077788793,2.5813290412821677e-09,0.9900990034044895,8.09597736294021e-09,0.9900990065712995,5.224233684312256e-09,0.9900990083317427,3.605223838722643e-09,0.9900990093304785,2.687378181809895e-09,0.9900990099409348,2.1241901937637033e-09,0.990099010335462,1.7544918973215278e-09,0.990099010599699,1.4985526194501381e-09,0.9900990107799968,1.313710219337433e-09,0.9900990109033763,1.1755252542236987e-09,0.9900990109865941,1.0691854188678676e-09,0.9900990110405917,9.852875125133727e-10,0.9900990110732093,9.177201578755427e-10,0.990099011094066,8.63015646278988e-10,0.9900990111025734,8.170444604265696e-10,0.9900990111014298,7.777847817014464e-10,0.9900990110926925,7.437612050717109e-10,0.9900990110779597,7.138783944840695e-10,0.9900990110584909,6.873108948547513e-10
9/17/16,0.9900990049364554,6.7206698752742464e-09,0.9900990092233122,2.7859044811413097e-09,0.9900990104278651,1.666197887891164e-09,0.9900990108768524,1.206594089533321e-09,0.9900990110483241,9.711099233001171e-10,0.9900990111007196,8.32908703163582e-10,0.99009901109173,7.412657391364663e-10,0.9900990110467972,6.745483890173394e-10,0.9900990109818582,6.225519916009173e-10,0.9900990109064101,5.798268914528824e-10,0.9900990108263765,5.43288502759368e-10,0.9900990107455435,5.111079745651771e-10,0.9900990106663461,4.821574477430833e-10,0.9900990105903316,4.557161964217465e-10,0.9900990105184486,4.313077281243464e-10,0.9900990104512345,4.086061204573268e-10,0.990099010388942,3.873805306680596e-10,0.9900990103316263,3.6746148840985716e-10,0.9900990102792081,3.48719979524015e-10,0.9900990102315158,3.310542238805186e-10
9/18/16,0.9900990101254528,1.952338124271443e-09,0.9900990034230891,8.07961480214638e-09,0.0395075010742788,0.9412719873364991,0.03950726332894598,0.9412722196469269,0.0395072633295071,0.9412722196466304,0.03950726332848789,0.9412722196476323,0.03950726336487867,0.9412722196114427,0.03950726334133154,0.9412722196329981,0.03950726334697658,0.9412722196278789,0.03950726335313636,0.9412722196224599,0.03950726335924238,0.9412722196172921,0.039507263364510256,0.9412722196130946,0.039507263367694556,0.941272219610923,0.03950726336698026,0.9412722196122312,0.03950726336023941,0.941272219618526,0.03950726334698123,0.9412722196297296,0.039507263334242676,0.9412722196400377,0.03950726394804526,0.9412722191501453,0.03950726458792402,0.9412722189790887,0.03950727224435265,0.9412722128035944
9/19/16,0.9900990107606195,1.334284139279995e-09,0.990099011093216,8.659531967384894e-10,0.9900990110582665,6.87048886524092e-10,0.9900990109169158,5.851550184238633e-10,0.9900990107503146,5.12919054190239e-10,0.9900990105891745,4.55320058214289e-10,0.9900990104453853,4.066248959877231e-10,0.9900990103226114,3.642796378267357e-10,0.9900990102207227,3.2695519170926374e-10,0.990099010137021,2.938417640626898e-10,0.9900990100548475,2.643673032432604e-10,0.9900990099952455,2.3810917220818976e-10,0.9900990099523785,2.1469581167075294e-10,0.9900990099218236,1.938117203014319e-10,0.9900990099002822,1.7518041797494274e-10,0.9900990098853157,1.585559934763247e-10,0.9900990098751348,1.4371830627159924e-10,0.9900990098684281,1.304698389486199e-10,0.9900990098642378,1.1863334998628787e-10,0.9900990098618628,1.0804994928679031e-10
9/20/16,0.9900990099093688,2.153470001846671e-09,0.9900990104908148,1.6054051469684656e-09,0.9900990108008939,1.2912542187588947e-09,0.9900990109688297,1.093438438188983e-09,0.9900990110541766,9.59742282394888e-10,0.9900990110934661,8.651010590338125e-10,0.9900990111029727,7.942221847541256e-10,0.9900990110906049,7.384918969848802e-10,0.990099011063289,6.931098996911909e-10,0.9900990110257631,6.550256882133694e-10,0.9900990109813745,6.222360236094819e-10,0.9900990109325429,5.933891255602247e-10,0.9900990108810492,5.675515460418355e-10,0.9900990108282169,5.440656818024489e-10,0.9900990107750373,5.22459931423014e-10,0.9900990107222524,5.02390531023055e-10,0.9900990106704161,4.836030399557957e-10,0.9900990106199374,4.6590633792044e-10,0.9900990105711142,4.4915477126962535e-10,0.9900990105241559,4.332357128252888e-10
9/21/16,0.9900990105625207,4.4623119640842085e-10,0.9900990101347377,2.930958721357342e-10,0.9900990099251608,1.9634523017339125e-10,0.9900990098700111,1.3401786144026382e-10,0.9900990098606144,9.363066933898717e-11,0.9900990098639705,6.705825944029204e-11,0.9900990098701666,4.90848710849412e-11,0.9900990098763193,3.6453138896642164e-11,0.9900990098817195,2.717701347536512e-11,0.9900990098863018,2.00688752172431e-11,0.990099009890155,1.442948809289194e-11,0.990099009893377,9.85173288166224e-12,0.9900990098938469,9.565897692954792e-12,0.990099009893481,1.080201768184855e-11,0.9900990098935147,1.1446418597645119e-11,0.9900990098937789,1.1692118084357926e-11,0.9900990098941317,1.1724077004766942e-11,0.9900990098946114,1.1461902473096742e-11,0.9900990098951732,1.0960529010301165e-11,0.9900990098957865,1.0268806514449834e-11
